"id","name","combat_level","wiki_url"
3171,"Aviansie",84,"https://oldschool.runescape.wiki/w/Aviansie#Level_84"
3172,"Aviansie",83,"https://oldschool.runescape.wiki/w/Aviansie#Level_83"
3173,"Aviansie",92,"https://oldschool.runescape.wiki/w/Aviansie#Level_92"
3174,"Aviansie",97,"https://oldschool.runescape.wiki/w/Aviansie#Level_97_(1)"
3175,"Aviansie",137,"https://oldschool.runescape.wiki/w/Aviansie#Level_137"
3176,"Aviansie",148,"https://oldschool.runescape.wiki/w/Aviansie#Level_148"
3177,"Aviansie",71,"https://oldschool.runescape.wiki/w/Aviansie#Level_71"
3178,"Aviansie",73,"https://oldschool.runescape.wiki/w/Aviansie#Level_73"
3179,"Aviansie",79,"https://oldschool.runescape.wiki/w/Aviansie#Level_79_(2)"
3180,"Aviansie",89,"https://oldschool.runescape.wiki/w/Aviansie#Level_89"
3181,"Aviansie",94,"https://oldschool.runescape.wiki/w/Aviansie#Level_94"
3182,"Aviansie",97,"https://oldschool.runescape.wiki/w/Aviansie#Level_97_(2)"
3183,"Aviansie",131,"https://oldschool.runescape.wiki/w/Aviansie#Level_131"
3184,"Dagannoth spawn",42,"https://oldschool.runescape.wiki/w/Dagannoth_spawn"
3234,"Feral Vampyre",72,"https://oldschool.runescape.wiki/w/Feral_Vampyre#Level_72"
3237,"Feral Vampyre",61,"https://oldschool.runescape.wiki/w/Feral_Vampyre#Level_61"
3239,"Feral Vampyre",25,"https://oldschool.runescape.wiki/w/Feral_Vampyre#Level_61"
3252,"Thief",16,"https://oldschool.runescape.wiki/w/Thief#Standard"
3253,"Thief",16,"https://oldschool.runescape.wiki/w/Thief#Port_Sarim"
3256,"Barbarian",7,"https://oldschool.runescape.wiki/w/Barbarian_(historical)"
3257,"Wizard",9,"https://oldschool.runescape.wiki/w/Wizard"
3258,"Druid",33,"https://oldschool.runescape.wiki/w/Druid"
3260,"Warrior woman",24,"https://oldschool.runescape.wiki/w/Warrior_woman"
3261,"Man",2,"https://oldschool.runescape.wiki/w/Man#Black"
3262,"Barbarian",8,"https://oldschool.runescape.wiki/w/Barbarian#Level_8_(Blue_Moon_Inn)"
3263,"Drunken man",3,"https://oldschool.runescape.wiki/w/Drunken_man"
3264,"Man",2,"https://oldschool.runescape.wiki/w/Man#Light_blue"
3265,"Man",2,"https://oldschool.runescape.wiki/w/Man#Pink"
3269,"Guard",21,"https://oldschool.runescape.wiki/w/Guard#Falador_(sword)"
3270,"Guard",22,"https://oldschool.runescape.wiki/w/Guard#Falador_(crossbow)"
3271,"Guard",19,"https://oldschool.runescape.wiki/w/Guard#Falador_(battleaxe)"
3272,"Guard",22,"https://oldschool.runescape.wiki/w/Guard#Falador_(longbow)"
3275,"Gardener",4,"https://oldschool.runescape.wiki/w/Gardener#Level_4"
3276,"Gardener",3,"https://oldschool.runescape.wiki/w/Gardener#Level_3"
3279,"Cuffs",3,"https://oldschool.runescape.wiki/w/Cuffs"
3280,"Narf",2,"https://oldschool.runescape.wiki/w/Narf"
3281,"Rusty",2,"https://oldschool.runescape.wiki/w/Rusty"
3282,"Jeff",2,"https://oldschool.runescape.wiki/w/Jeff"
3283,"Guard",19,"https://oldschool.runescape.wiki/w/Guard#Doric's_hut"
3284,"Hengel",2,"https://oldschool.runescape.wiki/w/Hengel"
3285,"Anja",2,"https://oldschool.runescape.wiki/w/Anja"
3292,"Al-Kharid warrior",9,"https://oldschool.runescape.wiki/w/Al-Kharid_warrior"
3293,"Paladin",62,"https://oldschool.runescape.wiki/w/Paladin#Ardougne"
3295,"Hero",69,"https://oldschool.runescape.wiki/w/Hero"
3296,"Forester",15,"https://oldschool.runescape.wiki/w/Forester#Unused"
3297,"Knight of Ardougne",46,"https://oldschool.runescape.wiki/w/Knight_of_Ardougne#Ardougne"
3298,"Man",2,"https://oldschool.runescape.wiki/w/Man#Cavalier"
3299,"Woman",2,"https://oldschool.runescape.wiki/w/Woman#East_Ardougne"
3300,"Knight of Ardougne",46,"https://oldschool.runescape.wiki/w/Knight_of_Ardougne_(unused)"
3313,"Giant rat",3,"https://oldschool.runescape.wiki/w/Giant_rat#Tutorial_Island"
3316,"Chicken",3,"https://oldschool.runescape.wiki/w/Chicken_(Tutorial_Island)"
3329,"Giant Champion",56,"https://oldschool.runescape.wiki/w/Giant_Champion"
3361,"Guard",1337,"https://oldschool.runescape.wiki/w/Guard_(Deadman_Mode)#Kourend_Castle"
3420,"Rabbit",2,"https://oldschool.runescape.wiki/w/Rabbit#Tirannwn"
3423,"Grizzly bear",42,"https://oldschool.runescape.wiki/w/Grizzly_bear#Level_42"
3424,"Grizzly bear cub",33,"https://oldschool.runescape.wiki/w/Grizzly_bear_cub#Level_33"
3425,"Grizzly bear cub",36,"https://oldschool.runescape.wiki/w/Grizzly_bear_cub#Level_36"
3426,"Dire Wolf",88,"https://oldschool.runescape.wiki/w/Dire_Wolf#Level_88"
3428,"Iorwerth Archer",90,"https://oldschool.runescape.wiki/w/Iorwerth_Archer#Male"
3429,"Iorwerth Warrior",108,"https://oldschool.runescape.wiki/w/Iorwerth_Warrior#Iorwerth_Camp"
3445,"Guardian of Armadyl",45,"https://oldschool.runescape.wiki/w/Guardian_of_Armadyl#Male"
3446,"Guardian of Armadyl",43,"https://oldschool.runescape.wiki/w/Guardian_of_Armadyl#Female"
3449,"Shadow Hound",63,"https://oldschool.runescape.wiki/w/Shadow_Hound"
3456,"Fareed",167,"https://oldschool.runescape.wiki/w/Fareed#Normal"
3458,"Kamil",154,"https://oldschool.runescape.wiki/w/Kamil#Normal"
3459,"Dessous",139,"https://oldschool.runescape.wiki/w/Dessous#Normal"
3477,"A Doubt",78,"https://oldschool.runescape.wiki/w/A_Doubt"
3486,"Monk of Zamorak",30,"https://oldschool.runescape.wiki/w/Monk_of_Zamorak#Level_30"
3508,"Bouncer",160,"https://oldschool.runescape.wiki/w/Bouncer_(ghost)"
3517,"Renegade Knight",37,"https://oldschool.runescape.wiki/w/Renegade_knight"
3527,"Sir Mordred",39,"https://oldschool.runescape.wiki/w/Sir_Mordred"
3544,"Desert snake",5,"https://oldschool.runescape.wiki/w/Desert_snake"
3549,"Menaphite Thug",55,"https://oldschool.runescape.wiki/w/Menaphite_Thug#Before_Quest"
3550,"Menaphite Thug",55,"https://oldschool.runescape.wiki/w/Menaphite_Thug#After_Quest"
3551,"Tough Guy",75,"https://oldschool.runescape.wiki/w/Tough_Guy"
3565,"Skeleton",22,"https://oldschool.runescape.wiki/w/Skeleton_(Draynor_Manor)"
3600,"Frogeel",103,"https://oldschool.runescape.wiki/w/Frogeel"
3601,"Unicow",25,"https://oldschool.runescape.wiki/w/Unicow"
3602,"Spidine",42,"https://oldschool.runescape.wiki/w/Spidine"
3603,"Swordchick",46,"https://oldschool.runescape.wiki/w/Swordchick"
3604,"Jubster",87,"https://oldschool.runescape.wiki/w/Jubster"
3605,"Newtroost",19,"https://oldschool.runescape.wiki/w/Newtroost"
3607,"Dungeon rat",12,"https://oldschool.runescape.wiki/w/Dungeon_rat#Small"
3612,"Possessed pickaxe",50,"https://oldschool.runescape.wiki/w/Possessed_pickaxe#Regular"
3615,"Skeletal miner",42,"https://oldschool.runescape.wiki/w/Skeletal_miner"
3616,"Treus Dayth",95,"https://oldschool.runescape.wiki/w/Treus_Dayth"
3625,"Ghost",29,"https://oldschool.runescape.wiki/w/Ghost#Level_29"
3652,"Man",2,"https://oldschool.runescape.wiki/w/Man#Karamja"
3661,"Chicken",1,"https://oldschool.runescape.wiki/w/Chicken#Miscellania"
3663,"Rooster",2,"https://oldschool.runescape.wiki/w/Rooster#Level_2"
3664,"Rabbit",2,"https://oldschool.runescape.wiki/w/Rabbit#Miscellania"
3675,"Einar",1,"https://oldschool.runescape.wiki/w/Einar"
3677,"Thorhild",1,"https://oldschool.runescape.wiki/w/Thorhild"
3681,"Rannveig",2,"https://oldschool.runescape.wiki/w/Rannveig"
3683,"Valgerd",2,"https://oldschool.runescape.wiki/w/Valgerd"
3685,"Broddi",2,"https://oldschool.runescape.wiki/w/Broddi"
3687,"Ragnvald",2,"https://oldschool.runescape.wiki/w/Ragnvald"
3692,"Vampyre Juvenile",45,"https://oldschool.runescape.wiki/w/Vampyre_Juvenile#Meiyerditch/Darkmeyer"
3694,"Vampyre Juvinate",54,"https://oldschool.runescape.wiki/w/Vampyre_Juvinate#Level_54_(Meiyerditch/Darkmeyer)"
3696,"Vampyre Juvenile",54,"https://oldschool.runescape.wiki/w/Vampyre_Juvenile#Meiyerditch/Darkmeyer"
3707,"Feral Vampyre",64,"https://oldschool.runescape.wiki/w/Feral_Vampyre#Level_64"
3717,"Vyrewatch",105,"https://oldschool.runescape.wiki/w/Vyrewatch#Level_105"
3718,"Vyrewatch",110,"https://oldschool.runescape.wiki/w/Vyrewatch#Level_110"
3719,"Vyrewatch",120,"https://oldschool.runescape.wiki/w/Vyrewatch#Level_120"
3720,"Vyrewatch",125,"https://oldschool.runescape.wiki/w/Vyrewatch#Level_125"
3851,"Moss giant",48,"https://oldschool.runescape.wiki/w/Moss_giant#Level_48"
3863,"Jake",37,"https://oldschool.runescape.wiki/w/Jake"
3865,"Wilson",37,"https://oldschool.runescape.wiki/w/Wilson"
3869,"Palmer",37,"https://oldschool.runescape.wiki/w/Palmer"
3897,"Koschei the deathless",0,"https://oldschool.runescape.wiki/w/Koschei_the_deathless"
3901,"Fox",19,"https://oldschool.runescape.wiki/w/Fox"
3902,"Bunny",2,"https://oldschool.runescape.wiki/w/Bunny#1"
3903,"Bunny",2,"https://oldschool.runescape.wiki/w/Bunny#2"
3908,"Bear Cub",15,"https://oldschool.runescape.wiki/w/Bear_Cub#1"
3909,"Bear Cub",15,"https://oldschool.runescape.wiki/w/Bear_Cub#2"
3910,"Unicorn Foal",12,"https://oldschool.runescape.wiki/w/Unicorn_Foal"
3911,"Black unicorn Foal",22,"https://oldschool.runescape.wiki/w/Black_unicorn_Foal"
3912,"Wolf",64,"https://oldschool.runescape.wiki/w/Wolf#Level_64_(Rellekka)"
3938,"Freidir",48,"https://oldschool.runescape.wiki/w/Freidir"
3939,"Borrokar",48,"https://oldschool.runescape.wiki/w/Borrokar"
3940,"Lanzig",48,"https://oldschool.runescape.wiki/w/Lanzig"
3943,"Lensa",48,"https://oldschool.runescape.wiki/w/Lensa"
3944,"Jennella",48,"https://oldschool.runescape.wiki/w/Jennella"
3949,"Market Guard",48,"https://oldschool.runescape.wiki/w/Market_Guard"
3959,"Jungle savage",90,"https://oldschool.runescape.wiki/w/Jungle_savage"
3969,"Zombie rat",3,"https://oldschool.runescape.wiki/w/Zombie_rat#1"
3970,"Zombie rat",3,"https://oldschool.runescape.wiki/w/Zombie_rat#2"
3971,"Zombie rat",3,"https://oldschool.runescape.wiki/w/Zombie_rat#3"
3972,"Skeleton",22,"https://oldschool.runescape.wiki/w/Skeleton_(Melzar's_Maze)#1"
3973,"Skeleton",22,"https://oldschool.runescape.wiki/w/Skeleton_(Melzar's_Maze)#2"
3974,"Skeleton",22,"https://oldschool.runescape.wiki/w/Skeleton_(Melzar's_Maze)#3"
3975,"Ghost",19,"https://oldschool.runescape.wiki/w/Ghost_(Melzar's_Maze)#1"
3976,"Ghost",19,"https://oldschool.runescape.wiki/w/Ghost_(Melzar's_Maze)#2"
3977,"Ghost",19,"https://oldschool.runescape.wiki/w/Ghost_(Melzar's_Maze)#3"
3978,"Ghost",19,"https://oldschool.runescape.wiki/w/Ghost_(Melzar's_Maze)#4"
3979,"Ghost",19,"https://oldschool.runescape.wiki/w/Ghost_(Melzar's_Maze)#5"
3980,"Zombie",24,"https://oldschool.runescape.wiki/w/Zombie_(Melzar's_Maze)"
4005,"Dark beast",182,"https://oldschool.runescape.wiki/w/Dark_beast#Normal"
4043,"Pirate",57,"https://oldschool.runescape.wiki/w/Pirate#Cabin_Fever"
4067,"Black Knight Titan",120,"https://oldschool.runescape.wiki/w/Black_Knight_Titan#Normal"
4095,"Eadburg",4,"https://oldschool.runescape.wiki/w/Eadburg"
4099,"Guard",37,"https://oldschool.runescape.wiki/w/Guard_(Burthorpe)#Black_beard"
4100,"Guard",37,"https://oldschool.runescape.wiki/w/Guard_(Burthorpe)#Grey_beard"
4107,"Breoca",5,"https://oldschool.runescape.wiki/w/Breoca"
4108,"Ocga",5,"https://oldschool.runescape.wiki/w/Ocga"
4109,"Penda",5,"https://oldschool.runescape.wiki/w/Penda"
4110,"Hygd",4,"https://oldschool.runescape.wiki/w/Hygd"
4111,"Ceolburg",4,"https://oldschool.runescape.wiki/w/Ceolburg"
4114,"White Knight",36,"https://oldschool.runescape.wiki/w/White_Knight_(Burthorpe)"
4115,"Fareed (hard)",299,"https://oldschool.runescape.wiki/w/Fareed#Hard"
4120,"Troll general",113,"https://oldschool.runescape.wiki/w/Troll_general#Sword"
4121,"Troll general",113,"https://oldschool.runescape.wiki/w/Troll_general#Hammer_(grey)"
4122,"Troll general",113,"https://oldschool.runescape.wiki/w/Troll_general#Hammer_(brown)"
4123,"Troll spectator",71,"https://oldschool.runescape.wiki/w/Troll_spectator"
4130,"Dad",101,"https://oldschool.runescape.wiki/w/Dad#Normal"
4131,"Twig",71,"https://oldschool.runescape.wiki/w/Twig#Awake"
4132,"Berry",71,"https://oldschool.runescape.wiki/w/Berry#Awake"
4133,"Twig",71,"https://oldschool.runescape.wiki/w/Twig#Sleeping"
4134,"Berry",71,"https://oldschool.runescape.wiki/w/Berry#Sleeping"
4135,"Thrower troll",68,"https://oldschool.runescape.wiki/w/Thrower_troll_(Trollheim)"
4143,"Mountain troll",71,"https://oldschool.runescape.wiki/w/Mountain_troll#Level_71"
4163,"King Roald",47,"https://oldschool.runescape.wiki/w/King_Roald"
4167,"Outlaw",32,"https://oldschool.runescape.wiki/w/Outlaw"
4184,"Crocodile",63,"https://oldschool.runescape.wiki/w/Crocodile"
4185,"Jackal",21,"https://oldschool.runescape.wiki/w/Jackal"
4186,"Locust",18,"https://oldschool.runescape.wiki/w/Locust"
4192,"Scarab swarm",98,"https://oldschool.runescape.wiki/w/Scarab_swarm#Normal"
4210,"Possessed Priest",91,"https://oldschool.runescape.wiki/w/Possessed_Priest"
4246,"Monk",3,"https://oldschool.runescape.wiki/w/Monk#Level_3"
4247,"Thief",14,"https://oldschool.runescape.wiki/w/Thief#Monk's_Friend"
4248,"Head Thief",26,"https://oldschool.runescape.wiki/w/Head_Thief"
4276,"Jail guard",26,"https://oldschool.runescape.wiki/w/Jail_guard#1"
4277,"Jail guard",26,"https://oldschool.runescape.wiki/w/Jail_guard#2"
4278,"Jail guard",26,"https://oldschool.runescape.wiki/w/Jail_guard#3"
4279,"Jail guard",26,"https://oldschool.runescape.wiki/w/Jail_guard#4"
4308,"Sea troll",79,"https://oldschool.runescape.wiki/w/Sea_troll#Level_79"
4309,"Sea troll",65,"https://oldschool.runescape.wiki/w/Sea_troll#Level_65"
4310,"Sea troll",87,"https://oldschool.runescape.wiki/w/Sea_troll#Level_87"
4311,"Sea troll",101,"https://oldschool.runescape.wiki/w/Sea_troll#Level_101"
4319,"Skeleton Mage",83,"https://oldschool.runescape.wiki/w/Skeleton_Mage#Level_83"
4362,"Ogre chieftain",81,"https://oldschool.runescape.wiki/w/Ogre_chieftain"
4367,"Gorad",68,"https://oldschool.runescape.wiki/w/Gorad"
4381,"Enclave guard",83,"https://oldschool.runescape.wiki/w/Enclave_guard"
4405,"Tower guard",28,"https://oldschool.runescape.wiki/w/Tower_guard"
4406,"Colonel Radick",38,"https://oldschool.runescape.wiki/w/Colonel_Radick"
4427,"Vampyre Juvinate",54,"https://oldschool.runescape.wiki/w/Vampyre_Juvinate#Level_54"
4436,"Vampyre Juvenile",45,"https://oldschool.runescape.wiki/w/Vampyre_Juvenile#Burgh_de_Rott"
4442,"Vampyre Juvinate",75,"https://oldschool.runescape.wiki/w/Vampyre_Juvinate#Level_75"
4443,"Vampyre Juvinate",50,"https://oldschool.runescape.wiki/w/Vampyre_Juvinate#Level_50"
4491,"Skeleton fremennik",40,"https://oldschool.runescape.wiki/w/Skeleton_fremennik#Level_40"
4494,"Skeleton fremennik",50,"https://oldschool.runescape.wiki/w/Skeleton_fremennik#Level_50"
4497,"Skeleton fremennik",60,"https://oldschool.runescape.wiki/w/Skeleton_fremennik#Level_60"
4500,"Ulfric",100,"https://oldschool.runescape.wiki/w/Ulfric"
4501,"Brine rat",70,"https://oldschool.runescape.wiki/w/Brine_rat"
4504,"Giant bat",27,"https://oldschool.runescape.wiki/w/Giant_bat#Sven's_cave"
4522,"Guard",22,"https://oldschool.runescape.wiki/w/Guard_(H.A.M._storeroom)"
4534,"Blessed giant rat",9,"https://oldschool.runescape.wiki/w/Blessed_giant_rat#1"
4535,"Blessed giant rat",9,"https://oldschool.runescape.wiki/w/Blessed_giant_rat#2"
4561,"Spider",1,"https://oldschool.runescape.wiki/w/Spider#Underground_Pass"
4594,"Rat",0,"https://oldschool.runescape.wiki/w/Rat#Level_1"
4634,"Rowdy slave",10,"https://oldschool.runescape.wiki/w/Rowdy_slave"
4635,"Mercenary Captain",47,"https://oldschool.runescape.wiki/w/Mercenary_Captain"
4643,"Shantay Guard",22,"https://oldschool.runescape.wiki/w/Shantay_Guard"
4649,"Desert Wolf",27,"https://oldschool.runescape.wiki/w/Desert_Wolf"
4652,"Ugthanki",42,"https://oldschool.runescape.wiki/w/Ugthanki"
4655,"Bedabin Nomad Fighter",56,"https://oldschool.runescape.wiki/w/Bedabin_Nomad_Fighter"
4660,"Guard",45,"https://oldschool.runescape.wiki/w/Guard_(Desert_Mining_Camp)#Brown_hair"
4661,"Guard",45,"https://oldschool.runescape.wiki/w/Guard_(Desert_Mining_Camp)#Bronze_helm"
4662,"Guard",45,"https://oldschool.runescape.wiki/w/Guard_(Desert_Mining_Camp)#Iron_helm"
4664,"Guard",45,"https://oldschool.runescape.wiki/w/Guard_(Desert_Mining_Camp)#Coif"
4665,"Guard",45,"https://oldschool.runescape.wiki/w/Guard_(Desert_Mining_Camp)#Bald"
4689,"Angry giant rat",47,"https://oldschool.runescape.wiki/w/Angry_giant_rat#Level_47"
4708,"The Shaikahan",83,"https://oldschool.runescape.wiki/w/The_Shaikahan"
4758,"Poltenip",21,"https://oldschool.runescape.wiki/w/Poltenip"
4759,"Radat",21,"https://oldschool.runescape.wiki/w/Radat"
4772,"Fortress Guard",20,"https://oldschool.runescape.wiki/w/Fortress_Guard"
4813,"Icefiend",13,"https://oldschool.runescape.wiki/w/Icefiend#Level_13"
4819,"Crab",23,"https://oldschool.runescape.wiki/w/Crab#Level_23"
4820,"Mudskipper",30,"https://oldschool.runescape.wiki/w/Mudskipper#Level_30"
4821,"Mudskipper",31,"https://oldschool.runescape.wiki/w/Mudskipper#Level_31"
4822,"Crab",21,"https://oldschool.runescape.wiki/w/Crab#Level_21"
4863,"Jubbly bird",9,"https://oldschool.runescape.wiki/w/Jubbly_bird"
4878,"Culinaromancer",75,"https://oldschool.runescape.wiki/w/Culinaromancer#Normal"
4880,"Agrith-Na-Na",146,"https://oldschool.runescape.wiki/w/Agrith-Na-Na#Normal"
4882,"Karamel",136,"https://oldschool.runescape.wiki/w/Karamel#Normal"
4883,"Dessourt",121,"https://oldschool.runescape.wiki/w/Dessourt#Normal"
4922,"Ice Queen",111,"https://oldschool.runescape.wiki/w/Ice_Queen"
4926,"Pirate Guard",19,"https://oldschool.runescape.wiki/w/Pirate_Guard"
4927,"Entrana firebird",2,"https://oldschool.runescape.wiki/w/Entrana_firebird"
4959,"Black Knight",32,"https://oldschool.runescape.wiki/w/Black_Knight_(Wanted!)"
4969,"Khazard trooper",19,"https://oldschool.runescape.wiki/w/Khazard_trooper"
4972,"Khazard commander",48,"https://oldschool.runescape.wiki/w/Khazard_commander"
4973,"Gnome troop",1,"https://oldschool.runescape.wiki/w/Gnome_troop#Level_1"
4987,"Chronozon",170,"https://oldschool.runescape.wiki/w/Chronozon#Normal"
5007,"Imp",2,"https://oldschool.runescape.wiki/w/Imp#Regular"
5054,"Skeleton Hellhound",97,"https://oldschool.runescape.wiki/w/Skeleton_Hellhound#Normal"
5126,"Experiment No.2",109,"https://oldschool.runescape.wiki/w/Experiment_No.2"
5127,"Mouse",95,"https://oldschool.runescape.wiki/w/Mouse#Light"
5128,"Mouse",95,"https://oldschool.runescape.wiki/w/Mouse#Dark"
5129,"Glod",138,"https://oldschool.runescape.wiki/w/Glod#Normal"
5142,"Sigmund",64,"https://oldschool.runescape.wiki/w/Sigmund"
5185,"Guard",10,"https://oldschool.runescape.wiki/w/Guard_(dwarf)"
5192,"Goblin",2,"https://oldschool.runescape.wiki/w/Goblin#Level_2_(armed)"
5194,"Baby green dragon",48,"https://oldschool.runescape.wiki/w/Baby_green_dragon#1"
5211,"Weaponsmaster",23,"https://oldschool.runescape.wiki/w/Weaponsmaster"
5213,"Jonny the beard",2,"https://oldschool.runescape.wiki/w/Jonny_the_beard"
5217,"Thief",16,"https://oldschool.runescape.wiki/w/Thief#Varrock_Gang,_1"
5218,"Thief",16,"https://oldschool.runescape.wiki/w/Thief#Varrock_Gang,_2"
5219,"Thief",16,"https://oldschool.runescape.wiki/w/Thief#Varrock_Gang,_3"
5220,"Thief",16,"https://oldschool.runescape.wiki/w/Thief#Varrock_Gang,_4"
5237,"Skeleton",142,"https://oldschool.runescape.wiki/w/Skeleton_(Ape_Atoll)"
5238,"Spider",1,"https://oldschool.runescape.wiki/w/Spider_(Ape_Atoll)"
5240,"Bird",11,"https://oldschool.runescape.wiki/w/Bird#Level_11"
5241,"Bird",5,"https://oldschool.runescape.wiki/w/Bird#Level_5"
5242,"Scorpion",38,"https://oldschool.runescape.wiki/w/Scorpion#Level_38"
5243,"Jungle spider",37,"https://oldschool.runescape.wiki/w/Jungle_spider_(Ape_Atoll)"
5244,"Snake",24,"https://oldschool.runescape.wiki/w/Snake_(Ape_Atoll)"
5258,"Duke",149,"https://oldschool.runescape.wiki/w/Duke"
5259,"Oipuis",149,"https://oldschool.runescape.wiki/w/Oipuis"
5260,"Uyoro",149,"https://oldschool.runescape.wiki/w/Uyoro"
5261,"Ouhai",149,"https://oldschool.runescape.wiki/w/Ouhai"
5262,"Uodai",149,"https://oldschool.runescape.wiki/w/Uodai"
5263,"Padulah",149,"https://oldschool.runescape.wiki/w/Padulah"
5271,"Monkey Guard",149,"https://oldschool.runescape.wiki/w/Monkey_Guard_(ninja)"
5272,"Monkey Archer",86,"https://oldschool.runescape.wiki/w/Monkey_Archer"
5275,"Monkey Guard",167,"https://oldschool.runescape.wiki/w/Monkey_Guard#Unbearded"
5276,"Monkey Guard",167,"https://oldschool.runescape.wiki/w/Monkey_Guard#Bearded"
5281,"Monkey Zombie",98,"https://oldschool.runescape.wiki/w/Monkey_Zombie#Level_98"
5282,"Monkey Zombie",129,"https://oldschool.runescape.wiki/w/Monkey_Zombie#Level_129"
5283,"Monkey Zombie",82,"https://oldschool.runescape.wiki/w/Monkey_Zombie#Level_82"
5293,"Elf Warrior",108,"https://oldschool.runescape.wiki/w/Elf_Warrior#1"
5294,"Elf Warrior",108,"https://oldschool.runescape.wiki/w/Elf_Warrior#2"
5295,"Elf Archer",90,"https://oldschool.runescape.wiki/w/Elf_Archer#1"
5296,"Elf Archer",90,"https://oldschool.runescape.wiki/w/Elf_Archer#2"
5330,"Cave goblin miner",11,"https://oldschool.runescape.wiki/w/Cave_goblin_miner#1"
5331,"Cave goblin miner",11,"https://oldschool.runescape.wiki/w/Cave_goblin_miner#2"
5332,"Cave goblin miner",11,"https://oldschool.runescape.wiki/w/Cave_goblin_miner#3"
5333,"Cave goblin miner",11,"https://oldschool.runescape.wiki/w/Cave_goblin_miner#4"
5334,"Cave goblin guard",26,"https://oldschool.runescape.wiki/w/Cave_goblin_guard#Level_26"
5335,"Cave goblin guard",24,"https://oldschool.runescape.wiki/w/Cave_goblin_guard#Level_24"
5336,"Cave goblin miner",11,"https://oldschool.runescape.wiki/w/Cave_goblin_miner#5"
5337,"Cave goblin miner",11,"https://oldschool.runescape.wiki/w/Cave_goblin_miner#6"
5338,"Cave goblin miner",11,"https://oldschool.runescape.wiki/w/Cave_goblin_miner#7"
5339,"Cave goblin miner",11,"https://oldschool.runescape.wiki/w/Cave_goblin_miner#8"
5342,"Undead one",68,"https://oldschool.runescape.wiki/w/Undead_one#Level_68_(Skeletal)"
5344,"Undead one",61,"https://oldschool.runescape.wiki/w/Undead_one#Level_61"
5346,"Undead one",68,"https://oldschool.runescape.wiki/w/Undead_one#Level_68_(Zombie)"
5349,"Undead one",73,"https://oldschool.runescape.wiki/w/Undead_one#Level_73"
5353,"Nazastarool",91,"https://oldschool.runescape.wiki/w/Nazastarool#Zombie"
5354,"Nazastarool",68,"https://oldschool.runescape.wiki/w/Nazastarool#Skeleton"
5355,"Nazastarool",93,"https://oldschool.runescape.wiki/w/Nazastarool#Ghost"
5369,"Goblin guard",42,"https://oldschool.runescape.wiki/w/Goblin_guard"
5370,"Ghost",24,"https://oldschool.runescape.wiki/w/Ghost_(Grave_of_Scorpius)"
5372,"Grave scorpion",12,"https://oldschool.runescape.wiki/w/Grave_scorpion"
5373,"Poison spider",31,"https://oldschool.runescape.wiki/w/Poison_spider#Level_31"
5418,"Guard",20,"https://oldschool.runescape.wiki/w/Guard#East_Ardougne"
5420,"Watchman",33,"https://oldschool.runescape.wiki/w/Watchman"
5457,"Shipyard worker",11,"https://oldschool.runescape.wiki/w/Shipyard_worker"
5563,"Angry barbarian spirit",166,"https://oldschool.runescape.wiki/w/Angry_barbarian_spirit"
5564,"Enraged barbarian spirit",166,"https://oldschool.runescape.wiki/w/Enraged_barbarian_spirit"
5565,"Berserk barbarian spirit",166,"https://oldschool.runescape.wiki/w/Berserk_barbarian_spirit"
5566,"Ferocious barbarian spirit",166,"https://oldschool.runescape.wiki/w/Ferocious_barbarian_spirit"
5625,"Ghast",79,"https://oldschool.runescape.wiki/w/Ghast"
5626,"Ghast",109,"https://oldschool.runescape.wiki/w/Ghast"
5627,"Ghast",139,"https://oldschool.runescape.wiki/w/Ghast"
5628,"Giant snail",80,"https://oldschool.runescape.wiki/w/Giant_snail#Level_80"
5629,"Giant snail",109,"https://oldschool.runescape.wiki/w/Giant_snail#Level_109"
5630,"Giant snail",139,"https://oldschool.runescape.wiki/w/Giant_snail#Level_139"
5631,"Riyl shadow",80,"https://oldschool.runescape.wiki/w/Riyl_shadow_(Temple_Trekking)"
5633,"Shade",140,"https://oldschool.runescape.wiki/w/Shade_(Temple_Trekking)"
5634,"Vampyre Juvinate",59,"https://oldschool.runescape.wiki/w/Vampyre_Juvinate#Level_59"
5635,"Vampyre Juvinate",90,"https://oldschool.runescape.wiki/w/Vampyre_Juvinate#Level_90"
5636,"Vampyre Juvinate",119,"https://oldschool.runescape.wiki/w/Vampyre_Juvinate#Level_119"
5640,"Feral Vampyre",70,"https://oldschool.runescape.wiki/w/Feral_Vampyre#Level_70"
5641,"Feral Vampyre",100,"https://oldschool.runescape.wiki/w/Feral_Vampyre#Level_100"
5642,"Feral Vampyre",130,"https://oldschool.runescape.wiki/w/Feral_Vampyre#Level_130"
5647,"Zombie",23,"https://oldschool.runescape.wiki/w/Zombie_(Temple_Trekking)"
5648,"Undead Lumberjack",30,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_30"
5656,"Undead Lumberjack",35,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_35"
5665,"Undead Lumberjack",40,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_40"
5673,"Undead Lumberjack",45,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_45"
5681,"Undead Lumberjack",50,"https://oldschool.runescape.wiki/w/Undead_Lumberjack#Level_50"
